time	V(N004,Load)	V(N005,Load)	V(Ubatt,Load)	V(load)	V(n011)	Id(M4)
2.505147964225962e-03	6.104439e+00	6.082165e+00	1.477383e+00	1.252262e+01	1.156193e+00	3.995188e-02
2.505152135718461e-03	6.233602e+00	6.210256e+00	1.184752e+00	1.281525e+01	9.393562e-01	2.969552e-02
2.505156596038220e-03	6.440703e+00	6.416450e+00	9.739332e-01	1.302607e+01	7.213491e-01	2.204344e-02
2.505161325751674e-03	6.707686e+00	6.682679e+00	8.186483e-01	1.318135e+01	5.152544e-01	1.669102e-02
2.505166324019481e-03	7.021337e+00	6.995713e+00	6.989202e-01	1.330108e+01	3.289035e-01	1.257864e-02
2.505169299626263e-03	7.219131e+00	7.193228e+00	6.432056e-01	1.335679e+01	2.385457e-01	1.045150e-02
2.505171299085160e-03	7.356467e+00	7.330420e+00	6.121683e-01	1.338783e+01	1.930471e-01	9.133318e-03
2.505173458832222e-03	7.507317e+00	7.481148e+00	5.825062e-01	1.341749e+01	1.572425e-01	7.709382e-03
2.505174930594940e-03	7.611288e+00	7.585054e+00	5.642586e-01	1.343574e+01	1.394483e-01	6.830917e-03
2.505177027068352e-03	7.760768e+00	7.734471e+00	5.407896e-01	1.345921e+01	1.211387e-01	5.825352e-03
2.505179231057975e-03	7.919045e+00	7.892713e+00	5.185957e-01	1.348140e+01	1.070498e-01	4.912720e-03
2.505182289695283e-03	8.140016e+00	8.113683e+00	4.914999e-01	1.350850e+01	9.330526e-02	4.020499e-03
2.505185983491837e-03	8.407706e+00	8.381436e+00	4.630308e-01	1.353697e+01	8.189242e-02	3.206900e-03
2.505189715516498e-03	8.678041e+00	8.651905e+00	4.384003e-01	1.356160e+01	7.443815e-02	2.630511e-03
2.505194098539922e-03	8.993822e+00	8.967926e+00	4.139614e-01	1.358604e+01	6.928376e-02	2.127236e-03
2.505199537127148e-03	9.381006e+00	9.355518e+00	3.887043e-01	1.361130e+01	6.637842e-02	1.682461e-03
2.505206105412723e-03	9.839743e+00	9.814871e+00	3.635826e-01	1.363642e+01	6.636260e-02	1.277227e-03
2.505212430792984e-03	1.026986e+01	1.024570e+01	3.437262e-01	1.365627e+01	6.875930e-02	9.946916e-04
2.505218661853770e-03	1.068114e+01	1.065777e+01	3.273439e-01	1.367266e+01	7.224587e-02	7.960201e-04
2.505222426307019e-03	1.092113e+01	1.089828e+01	3.189201e-01	1.368108e+01	7.443593e-02	7.075064e-04
2.505228669167706e-03	1.130375e+01	1.128186e+01	3.069372e-01	1.369306e+01	7.784573e-02	5.902382e-04
2.505234833304421e-03	1.166020e+01	1.163933e+01	2.969971e-01	1.370300e+01	8.083198e-02	5.038097e-04
2.505246742040376e-03	1.228383e+01	1.226517e+01	2.818651e-01	1.371813e+01	8.567438e-02	3.738546e-04
2.505262107768198e-03	1.299364e+01	1.297820e+01	2.665958e-01	1.373340e+01	9.085641e-02	2.509379e-04
2.505268913260014e-03	1.326019e+01	1.324649e+01	2.613010e-01	1.373870e+01	9.276099e-02	2.066510e-04
2.505272962564954e-03	1.338892e+01	1.337656e+01	2.587729e-01	1.374123e+01	9.372888e-02	1.792330e-04
2.505277069903701e-03	1.349561e+01	1.348483e+01	2.565918e-01	1.374341e+01	9.461772e-02	1.500459e-04
2.505280562513014e-03	1.356856e+01	1.355922e+01	2.550268e-01	1.374497e+01	9.530803e-02	1.262021e-04
2.505284945350517e-03	1.363512e+01	1.362761e+01	2.534590e-01	1.374654e+01	9.608650e-02	9.685835e-05
2.505291177938435e-03	1.369432e+01	1.368932e+01	2.518110e-01	1.374819e+01	9.706599e-02	5.936465e-05
2.505297244443386e-03	1.372505e+01	1.372203e+01	2.507553e-01	1.374924e+01	9.789398e-02	3.007116e-05
2.505303306904773e-03	1.374004e+01	1.373832e+01	2.501431e-01	1.374986e+01	9.860568e-02	1.156076e-05
2.505309790894132e-03	1.374844e+01	1.374751e+01	2.497854e-01	1.375021e+01	9.926561e-02	8.917313e-07
2.505316538892077e-03	1.375314e+01	1.375265e+01	2.495928e-01	1.375041e+01	9.985945e-02	-4.240644e-06
2.505325583344688e-03	1.375647e+01	1.375625e+01	2.494669e-01	1.375053e+01	1.005447e-01	-6.693672e-06
2.505333891880450e-03	1.375793e+01	1.375783e+01	2.494154e-01	1.375058e+01	1.010747e-01	-7.173346e-06
2.505347108445279e-03	1.375873e+01	1.375869e+01	2.493887e-01	1.375061e+01	1.017608e-01	-6.342009e-06
2.505361626888497e-03	1.375873e+01	1.375872e+01	2.493858e-01	1.375061e+01	1.023490e-01	-5.363478e-06
2.505381903831469e-03	1.375809e+01	1.375810e+01	2.494001e-01	1.375060e+01	1.029492e-01	-3.908331e-06
2.505404064433905e-03	1.375714e+01	1.375716e+01	2.494221e-01	1.375058e+01	1.034024e-01	-2.813891e-06
2.505430706555400e-03	1.375594e+01	1.375596e+01	2.494507e-01	1.375055e+01	1.037517e-01	-1.857338e-06
2.505459770138427e-03	1.375467e+01	1.375469e+01	2.494812e-01	1.375052e+01	1.039802e-01	-1.279771e-06
2.505496669296774e-03	1.375317e+01	1.375318e+01	2.495193e-01	1.375048e+01	1.041374e-01	-7.953016e-07
2.505540643123007e-03	1.375153e+01	1.375154e+01	2.495623e-01	1.375044e+01	1.042320e-01	-5.035714e-07
2.505574585476650e-03	1.375041e+01	1.375042e+01	2.495937e-01	1.375041e+01	1.042665e-01	-4.399619e-07
2.505603042792855e-03	1.374961e+01	1.374962e+01	2.496185e-01	1.375038e+01	1.042796e-01	-3.814449e-07
2.505637734593169e-03	1.374879e+01	1.374880e+01	2.496462e-01	1.375035e+01	1.042868e-01	-2.804728e-07
2.505682253864383e-03	1.374795e+01	1.374796e+01	2.496786e-01	1.375032e+01	1.042902e-01	-2.876973e-07
2.505737818871770e-03	1.374716e+01	1.374716e+01	2.497168e-01	1.375028e+01	1.042903e-01	-2.155496e-07
2.505812572157012e-03	1.374641e+01	1.374641e+01	2.497616e-01	1.375024e+01	1.042879e-01	-2.074161e-07
2.505884895501048e-03	1.374592e+01	1.374592e+01	2.498026e-01	1.375020e+01	1.042849e-01	-1.947957e-07
2.505956851730246e-03	1.374561e+01	1.374561e+01	2.498407e-01	1.375016e+01	1.042818e-01	-1.899901e-07
2.506035157811976e-03	1.374540e+01	1.374540e+01	2.498798e-01	1.375012e+01	1.042786e-01	-1.765070e-07
2.506116034626617e-03	1.374527e+01	1.374527e+01	2.499199e-01	1.375008e+01	1.042753e-01	-1.828765e-07
2.506211305674903e-03	1.374518e+01	1.374518e+01	2.499657e-01	1.375003e+01	1.042715e-01	-1.674591e-07
2.506315313622914e-03	1.374513e+01	1.374513e+01	2.500153e-01	1.374998e+01	1.042674e-01	-1.752681e-07
2.506434481639619e-03	1.374511e+01	1.374511e+01	2.500715e-01	1.374993e+01	1.042627e-01	-1.612824e-07
2.506579561497808e-03	1.374511e+01	1.374511e+01	2.501392e-01	1.374986e+01	1.042571e-01	-1.731239e-07
2.506752495508309e-03	1.374513e+01	1.374513e+01	2.502203e-01	1.374978e+01	1.042504e-01	-1.594826e-07
2.506994736325402e-03	1.374516e+01	1.374516e+01	2.503328e-01	1.374967e+01	1.042410e-01	-1.711671e-07
2.507301421632781e-03	1.374520e+01	1.374520e+01	2.504759e-01	1.374952e+01	1.042291e-01	-1.595643e-07
2.507849300864694e-03	1.374527e+01	1.374527e+01	2.507305e-01	1.374927e+01	1.042079e-01	-1.706447e-07
2.508908903592788e-03	1.374542e+01	1.374542e+01	2.512226e-01	1.374878e+01	1.041670e-01	-1.642232e-07
2.511028109048977e-03	1.374571e+01	1.374571e+01	2.522058e-01	1.374779e+01	1.040854e-01	-1.670172e-07
2.515266519961354e-03	1.374630e+01	1.374630e+01	2.541637e-01	1.374584e+01	1.039227e-01	-1.642232e-07
2.575171913214676e-03	1.375421e+01	1.375421e+01	2.806532e-01	1.371935e+01	1.017207e-01	-1.544852e-07
2.635077306467997e-03	1.376171e+01	1.376171e+01	3.057548e-01	1.369425e+01	9.963317e-02	-1.452738e-07
2.694982699721319e-03	1.376879e+01	1.376879e+01	3.294686e-01	1.367053e+01	9.766014e-02	-1.365889e-07
2.754888092974641e-03	1.377546e+01	1.377546e+01	3.517945e-01	1.364821e+01	9.580162e-02	-1.284305e-07
2.814793486227963e-03	1.378172e+01	1.378172e+01	3.727326e-01	1.362727e+01	9.405759e-02	-1.207987e-07
2.874698879481284e-03	1.378755e+01	1.378755e+01	3.922828e-01	1.360772e+01	9.242807e-02	-1.136934e-07
2.934604272734606e-03	1.379298e+01	1.379298e+01	4.104452e-01	1.358955e+01	9.091304e-02	-1.071146e-07
2.955010000000001e-03	1.379478e+01	1.379478e+01	4.164877e-01	1.358351e+01	9.040894e-02	3.955662e-07
2.955020000000003e-03	1.379478e+01	1.379478e+01	4.164906e-01	1.358351e+01	9.040873e-02	1.428028e-07
2.955040000000006e-03	1.379478e+01	1.379478e+01	4.164963e-01	1.358350e+01	9.040829e-02	-2.328306e-07
2.955080000000013e-03	1.379479e+01	1.379479e+01	4.165087e-01	1.358349e+01	9.040730e-02	-9.836042e-08
2.955121997614191e-03	1.379479e+01	1.379479e+01	4.165201e-01	1.358348e+01	9.040630e-02	-1.673276e-07
2.955205992842547e-03	1.379480e+01	1.379480e+01	4.165449e-01	1.358346e+01	9.040426e-02	-7.274027e-08
2.955370842092360e-03	1.379481e+01	1.379481e+01	4.165916e-01	1.358341e+01	9.040028e-02	-1.204510e-07
2.955700540591993e-03	1.379484e+01	1.379484e+01	4.166880e-01	1.358331e+01	9.039231e-02	-9.592623e-08
2.956359937591253e-03	1.379490e+01	1.379490e+01	4.168787e-01	1.358312e+01	9.037639e-02	-1.086543e-07
2.957678731589773e-03	1.379501e+01	1.379501e+01	4.172602e-01	1.358274e+01	9.034459e-02	-1.024455e-07
2.960316319586820e-03	1.379524e+01	1.379524e+01	4.180202e-01	1.358198e+01	9.028116e-02	-1.049290e-07
2.965591495580906e-03	1.379569e+01	1.379569e+01	4.195328e-01	1.358047e+01	9.015495e-02	-1.027559e-07
2.976141847569079e-03	1.379659e+01	1.379659e+01	4.225435e-01	1.357746e+01	8.990368e-02	4.511658e-07
2.976151847569081e-03	1.379659e+01	1.379659e+01	4.225464e-01	1.357745e+01	8.990347e-02	1.716738e-07
2.976171847569084e-03	1.379659e+01	1.379659e+01	4.225521e-01	1.357745e+01	8.990304e-02	-2.446274e-07
2.976211847569091e-03	1.379659e+01	1.379659e+01	4.225636e-01	1.357744e+01	8.990208e-02	-8.051401e-08
2.976259124953591e-03	1.379660e+01	1.379660e+01	4.225769e-01	1.357742e+01	8.990097e-02	-1.639128e-07
2.976353679722585e-03	1.379661e+01	1.379661e+01	4.226036e-01	1.357740e+01	8.989873e-02	-7.047007e-08
2.976542789260579e-03	1.379662e+01	1.379662e+01	4.226580e-01	1.357734e+01	8.989426e-02	-1.176571e-07
2.976921008336568e-03	1.379665e+01	1.379665e+01	4.227648e-01	1.357724e+01	8.988533e-02	-9.437402e-08
2.977677446488539e-03	1.379672e+01	1.379672e+01	4.229794e-01	1.357702e+01	8.986747e-02	-1.058603e-07
2.979190322792487e-03	1.379685e+01	1.379685e+01	4.234066e-01	1.357659e+01	8.983181e-02	-9.965152e-08
2.982216075400376e-03	1.379710e+01	1.379710e+01	4.242582e-01	1.357574e+01	8.976069e-02	-1.024455e-07
2.988267580616162e-03	1.379761e+01	1.379761e+01	4.259586e-01	1.357404e+01	8.961890e-02	-7.058736e-07
2.988277580616164e-03	1.379761e+01	1.379761e+01	4.259605e-01	1.357404e+01	8.961864e-02	-4.010896e-07
2.988297580616167e-03	1.379761e+01	1.379761e+01	4.259663e-01	1.357403e+01	8.961813e-02	5.401671e-08
2.988337580616174e-03	1.379761e+01	1.379761e+01	4.259777e-01	1.357402e+01	8.961722e-02	-1.333000e-07
2.988388037958145e-03	1.379762e+01	1.379762e+01	4.259920e-01	1.357401e+01	8.961604e-02	-3.818423e-08
2.988488952642081e-03	1.379763e+01	1.379763e+01	4.260206e-01	1.357398e+01	8.961369e-02	-1.328687e-07
2.988690782009952e-03	1.379764e+01	1.379764e+01	4.260769e-01	1.357392e+01	8.960897e-02	-8.475035e-08
2.989094440745695e-03	1.379768e+01	1.379768e+01	4.261894e-01	1.357381e+01	8.959956e-02	-1.086543e-07
2.989901758217187e-03	1.379775e+01	1.379775e+01	4.264154e-01	1.357358e+01	8.958074e-02	-9.716799e-08
2.991516393160171e-03	1.379788e+01	1.379788e+01	4.268656e-01	1.357313e+01	8.954314e-02	-8.043007e-08
2.992309404021752e-03	1.379794e+01	1.379794e+01	4.270868e-01	1.357291e+01	8.952470e-02	-1.064812e-07
2.993366751837194e-03	1.379803e+01	1.379803e+01	4.273815e-01	1.357262e+01	8.950019e-02	-7.509527e-07
2.993376751837196e-03	1.379803e+01	1.379803e+01	4.273844e-01	1.357262e+01	8.949993e-02	-4.259249e-07
2.993396751837199e-03	1.379803e+01	1.379803e+01	4.273891e-01	1.357261e+01	8.949943e-02	6.736567e-08
2.993436751837206e-03	1.379804e+01	1.379804e+01	4.274006e-01	1.357260e+01	8.949852e-02	-1.404366e-07
2.993489186343491e-03	1.379804e+01	1.379804e+01	4.274158e-01	1.357258e+01	8.949730e-02	-3.476937e-08
2.993594055356069e-03	1.379805e+01	1.379805e+01	4.274445e-01	1.357256e+01	8.949487e-02	-1.325582e-07
2.993803793381225e-03	1.379807e+01	1.379807e+01	4.275026e-01	1.357250e+01	8.949000e-02	-8.288771e-08
2.994223269431537e-03	1.379810e+01	1.379810e+01	4.276190e-01	1.357238e+01	8.948022e-02	5.876441e-07
2.994233269431539e-03	1.379811e+01	1.379810e+01	4.276218e-01	1.357238e+01	8.948001e-02	2.489736e-07
2.994253269431542e-03	1.379811e+01	1.379811e+01	4.276276e-01	1.357237e+01	8.947958e-02	-2.806385e-07
2.994293269431549e-03	1.379811e+01	1.379811e+01	4.276390e-01	1.357236e+01	8.947864e-02	-5.439147e-08
2.994346983742936e-03	1.379811e+01	1.379811e+01	4.276543e-01	1.357235e+01	8.947740e-02	-1.688798e-07
2.994454412365712e-03	1.379812e+01	1.379812e+01	4.276838e-01	1.357232e+01	8.947491e-02	-6.612390e-08
2.994669269611269e-03	1.379814e+01	1.379814e+01	4.277439e-01	1.357226e+01	8.946989e-02	6.169273e-07
2.994679269611271e-03	1.379814e+01	1.379814e+01	4.277458e-01	1.357225e+01	8.946967e-02	2.731880e-07
2.994699269611274e-03	1.379814e+01	1.379814e+01	4.277515e-01	1.357225e+01	8.946925e-02	-2.915040e-07
2.994739269611281e-03	1.379815e+01	1.379815e+01	4.277630e-01	1.357224e+01	8.946831e-02	-4.775566e-08
2.994794096644805e-03	1.379815e+01	1.379815e+01	4.277782e-01	1.357222e+01	8.946705e-02	-1.707425e-07
2.994903750711854e-03	1.379816e+01	1.379816e+01	4.278088e-01	1.357219e+01	8.946454e-02	-8.242440e-07
2.994913750711856e-03	1.379816e+01	1.379816e+01	4.278116e-01	1.357219e+01	8.946429e-02	-4.957740e-07
2.994933750711859e-03	1.379816e+01	1.379816e+01	4.278164e-01	1.357218e+01	8.946379e-02	1.024455e-07
2.994973750711866e-03	1.379817e+01	1.379817e+01	4.278278e-01	1.357217e+01	8.946285e-02	5.267560e-07
2.994983750711867e-03	1.379817e+01	1.379817e+01	4.278307e-01	1.357217e+01	8.946268e-02	-6.287025e-07
2.994989999999996e-03	1.379817e+01	1.379817e+01	4.278326e-01	1.357217e+01	8.946252e-02	-3.113402e-07
2.994997501423742e-03	1.379817e+01	1.379817e+01	4.278345e-01	1.357217e+01	8.946244e-02	-2.654282e-06
2.994999999999998e-03	1.379817e+01	1.379817e+01	4.278355e-01	1.357216e+01	8.946235e-02	-1.959813e-06
2.995004997152509e-03	1.379817e+01	1.379817e+01	4.278364e-01	1.357216e+01	8.946215e-02	-1.380571e-07
2.995009999999999e-03	1.379813e+01	1.379813e+01	4.278431e-01	1.357216e+01	8.945468e-02	1.963573e-02
2.995010011006285e-03	1.379814e+01	1.379814e+01	4.278278e-01	1.357217e+01	8.945736e-02	6.878141e-03
2.995010033018865e-03	1.379815e+01	1.379815e+01	4.278297e-01	1.357217e+01	8.946040e-02	-2.111382e-04
2.995010049659803e-03	1.379816e+01	1.379816e+01	4.278355e-01	1.357216e+01	8.946110e-02	-7.828234e-05
2.995010065906904e-03	1.379817e+01	1.379817e+01	4.278374e-01	1.357216e+01	8.946124e-02	3.989743e-05
2.995010098401099e-03	1.379818e+01	1.379818e+01	4.278374e-01	1.357216e+01	8.946159e-02	-1.751625e-05
2.995010141472271e-03	1.379819e+01	1.379819e+01	4.278374e-01	1.357216e+01	8.946184e-02	1.189858e-05
2.995010207114401e-03	1.379821e+01	1.379821e+01	4.278374e-01	1.357216e+01	8.946200e-02	-2.076916e-06
2.995010285095710e-03	1.379824e+01	1.379824e+01	4.278374e-01	1.357216e+01	8.946208e-02	5.906568e-06
2.995010396099888e-03	1.379830e+01	1.379829e+01	4.278374e-01	1.357216e+01	8.946213e-02	-4.706628e-07
2.995010535801777e-03	1.379837e+01	1.379836e+01	4.278364e-01	1.357216e+01	8.946219e-02	4.135924e-06
2.995010738706394e-03	1.379848e+01	1.379847e+01	4.278355e-01	1.357216e+01	8.946228e-02	5.158768e-07
2.995011020056455e-03	1.379865e+01	1.379862e+01	4.278336e-01	1.357217e+01	8.946242e-02	3.415223e-06
2.995011477107103e-03	1.379892e+01	1.379889e+01	4.278307e-01	1.357217e+01	8.946266e-02	1.653287e-06
2.995012102471800e-03	1.379931e+01	1.379926e+01	4.278269e-01	1.357217e+01	8.946302e-02	2.867239e-06
2.995012953622929e-03	1.379983e+01	1.379977e+01	4.278212e-01	1.357218e+01	8.946355e-02	2.482250e-06
2.995014049329066e-03	1.380049e+01	1.380041e+01	4.278116e-01	1.357219e+01	8.946431e-02	2.994563e-06
2.995015155679591e-03	1.380109e+01	1.380099e+01	4.278021e-01	1.357220e+01	8.946509e-02	3.464358e-06
2.995015694505068e-03	1.380124e+01	1.380114e+01	4.277992e-01	1.357220e+01	8.946537e-02	6.736676e-07
2.995016112941812e-03	1.380112e+01	1.380103e+01	4.277992e-01	1.357220e+01	8.946541e-02	-1.000943e-06
2.995016476595475e-03	1.380070e+01	1.380064e+01	4.278021e-01	1.357220e+01	8.946519e-02	-4.487846e-06
2.995016857176791e-03	1.379985e+01	1.379983e+01	4.278097e-01	1.357219e+01	8.946459e-02	-9.276570e-06
2.995017266178290e-03	1.379838e+01	1.379843e+01	4.278231e-01	1.357218e+01	8.946345e-02	-1.502680e-05
2.995017660397913e-03	1.379632e+01	1.379647e+01	4.278440e-01	1.357216e+01	8.946178e-02	-2.156393e-05
2.995018050566685e-03	1.379357e+01	1.379384e+01	4.278708e-01	1.357213e+01	8.945948e-02	-2.906701e-05
2.995018435532203e-03	1.379011e+01	1.379053e+01	4.279060e-01	1.357209e+01	8.945650e-02	-3.703037e-05
2.995018783485584e-03	1.378627e+01	1.378686e+01	4.279461e-01	1.357205e+01	8.945312e-02	-4.540894e-05
2.995019123773340e-03	1.378179e+01	1.378256e+01	4.279938e-01	1.357201e+01	8.944912e-02	-5.420882e-05
2.995019506362592e-03	1.377582e+01	1.377684e+01	4.280577e-01	1.357194e+01	8.944367e-02	-6.369318e-05
2.995019996472469e-03	1.376725e+01	1.376861e+01	4.281511e-01	1.357185e+01	8.943573e-02	7.464126e-05
2.995020000000001e-03	1.376718e+01	1.376854e+01	4.281511e-01	1.357185e+01	8.943566e-02	-2.380310e-04
2.995020007055066e-03	1.376704e+01	1.376841e+01	4.281530e-01	1.357185e+01	8.943553e-02	-1.373933e-04
2.995020021165196e-03	1.376676e+01	1.376814e+01	4.281559e-01	1.357184e+01	8.943527e-02	-7.962489e-05
2.995020049385455e-03	1.376620e+01	1.376760e+01	4.281626e-01	1.357184e+01	8.943474e-02	-7.947253e-05
2.995020105825974e-03	1.376506e+01	1.376651e+01	4.281750e-01	1.357183e+01	8.943366e-02	-8.144357e-05
2.995020218707012e-03	1.376273e+01	1.376427e+01	4.282007e-01	1.357180e+01	8.943142e-02	-8.323867e-05
2.995020444469088e-03	1.375798e+01	1.375969e+01	4.282551e-01	1.357174e+01	8.942679e-02	-8.615171e-05
2.995020895993239e-03	1.374841e+01	1.375047e+01	4.283676e-01	1.357163e+01	8.941707e-02	-9.064242e-05
2.995021651294179e-03	1.373240e+01	1.373499e+01	4.285660e-01	1.357143e+01	8.939997e-02	-9.712818e-05
2.995022264874796e-03	1.371738e+01	1.372046e+01	4.287338e-01	1.357127e+01	8.938549e-02	-9.985691e-05
2.995022700926359e-03	1.369986e+01	1.370359e+01	4.288568e-01	1.357114e+01	8.937488e-02	-1.023866e-04
2.995023195111857e-03	1.366874e+01	1.367369e+01	4.290085e-01	1.357099e+01	8.936188e-02	-1.177337e-04
2.995023707816291e-03	1.362637e+01	1.363298e+01	4.291945e-01	1.357081e+01	8.934604e-02	-1.441823e-04
2.995024154571035e-03	1.357915e+01	1.358759e+01	4.293919e-01	1.357061e+01	8.932921e-02	-1.728083e-04
2.995024665314455e-03	1.350978e+01	1.352086e+01	4.296932e-01	1.357031e+01	8.930358e-02	-2.226724e-04
2.995025622415902e-03	1.335373e+01	1.337051e+01	4.304771e-01	1.356952e+01	8.923700e-02	-3.504569e-04
2.995026423739944e-03	1.320559e+01	1.322744e+01	4.313908e-01	1.356861e+01	8.915917e-02	-4.759266e-04
2.995027274574381e-03	1.303320e+01	1.306058e+01	4.326544e-01	1.356735e+01	8.905120e-02	-6.182918e-04
2.995027755879745e-03	1.292932e+01	1.295984e+01	4.335222e-01	1.356648e+01	8.897690e-02	-7.017695e-04
2.995028318337631e-03	1.280175e+01	1.283592e+01	4.347076e-01	1.356529e+01	8.887532e-02	-8.024062e-04
2.995028911307464e-03	1.266193e+01	1.269991e+01	4.361248e-01	1.356388e+01	8.875374e-02	-9.121592e-04
2.995029508734259e-03	1.251579e+01	1.255755e+01	4.377356e-01	1.356226e+01	8.861551e-02	-1.026553e-03
2.995030086230234e-03	1.236957e+01	1.241491e+01	4.394855e-01	1.356051e+01	8.846524e-02	-1.140692e-03
2.995030787362588e-03	1.218617e+01	1.223574e+01	4.418697e-01	1.355813e+01	8.826032e-02	-1.284131e-03
2.995031561339012e-03	1.197672e+01	1.203078e+01	4.448700e-01	1.355513e+01	8.800244e-02	-1.448699e-03
2.995032756527183e-03	1.164163e+01	1.170228e+01	4.502182e-01	1.354978e+01	8.754246e-02	-1.717234e-03
2.995034001560939e-03	1.127845e+01	1.134537e+01	4.569769e-01	1.354302e+01	8.696093e-02	-2.021334e-03
2.995036491628453e-03	1.052324e+01	1.060106e+01	4.741039e-01	1.352590e+01	8.548678e-02	-2.723910e-03
2.995039267156427e-03	9.661053e+00	9.748098e+00	5.015640e-01	1.349844e+01	8.312177e-02	-3.754760e-03
2.995044818212368e-03	7.940390e+00	8.038897e+00	5.857487e-01	1.341425e+01	7.586581e-02	-7.075003e-03
2.995049080437892e-03	6.666223e+00	6.768767e+00	6.889334e-01	1.331107e+01	6.696047e-02	-1.186092e-02
2.995052092000960e-03	5.823512e+00	5.926223e+00	8.062487e-01	1.319375e+01	5.681448e-02	-1.828960e-02
2.995054430496739e-03	5.221808e+00	5.323529e+00	9.454508e-01	1.305455e+01	4.474510e-02	-2.736638e-02
2.995056238973871e-03	4.799310e+00	4.899896e+00	1.103671e+00	1.289633e+01	3.098603e-02	-3.961232e-02
2.995057681672228e-03	4.499853e+00	4.599485e+00	1.284161e+00	1.271584e+01	1.523619e-02	-5.604484e-02
2.995058853061665e-03	4.292600e+00	4.391557e+00	1.490106e+00	1.250989e+01	-2.808516e-03	-7.789395e-02
2.995059882188046e-03	4.151264e+00	4.249844e+00	1.744743e+00	1.225526e+01	-2.524289e-02	-1.089830e-01
2.995060899908954e-03	4.063365e+00	4.161913e+00	2.095327e+00	1.190467e+01	-5.639306e-02	-1.542158e-01
2.995061817535789e-03	4.029206e+00	4.128064e+00	2.500804e+00	1.149920e+01	-9.303938e-02	-1.857460e-01
2.995062904561911e-03	4.013024e+00	4.112525e+00	3.035273e+00	1.096473e+01	-1.423408e-01	-1.962937e-01
2.995063981641739e-03	3.997622e+00	4.097877e+00	3.575907e+00	1.042409e+01	-1.932644e-01	-2.019963e-01
2.995065667902863e-03	3.973433e+00	4.074838e+00	4.456678e+00	9.543322e+00	-2.787546e-01	-2.219057e-01
2.995068176687668e-03	3.938795e+00	4.041678e+00	5.930142e+00	8.069858e+00	-4.265697e-01	-3.346257e-01
2.995069219925019e-03	3.921123e+00	4.024458e+00	6.799961e+00	7.200039e+00	-5.169683e-01	-5.495730e-01
2.995069874084606e-03	3.904860e+00	4.008335e+00	7.668519e+00	6.331481e+00	-6.098577e-01	-9.026346e-01
2.995070250624579e-03	3.892208e+00	3.995675e+00	8.406586e+00	5.593414e+00	-6.902540e-01	-1.253223e+00
2.995070527139002e-03	3.881236e+00	3.984636e+00	9.126748e+00	4.873252e+00	-7.706432e-01	-1.610729e+00
2.995070823884984e-03	3.867989e+00	3.971247e+00	1.007565e+01	3.924352e+00	-8.831976e-01	-2.110734e+00
2.995071147343611e-03	3.850916e+00	3.953931e+00	1.129405e+01	2.705946e+00	-1.046248e+00	-2.854709e+00
2.995071515435647e-03	3.826021e+00	3.928643e+00	1.284228e+01	1.157719e+00	-1.285915e+00	-4.075127e+00
2.995071724626916e-03	3.806007e+00	3.908334e+00	1.375828e+01	2.417203e-01	-1.450102e+00	-5.120829e+00
2.995071866697015e-03	3.784720e+00	3.886740e+00	1.433323e+01	-3.332347e-01	-1.567456e+00	-6.525096e+00
2.995071953364355e-03	3.760833e+00	3.862531e+00	1.456528e+01	-5.652755e-01	-1.625073e+00	-8.202137e+00
2.995072044728125e-03	3.720434e+00	3.821762e+00	1.466170e+01	-6.617044e-01	-1.660722e+00	-1.032741e+01
2.995072135759121e-03	3.670886e+00	3.771979e+00	1.469567e+01	-6.956745e-01	-1.677671e+00	-1.220659e+01
2.995072232339482e-03	3.615979e+00	3.716887e+00	1.472123e+01	-7.212291e-01	-1.685239e+00	-1.409860e+01
2.995072410352469e-03	3.516220e+00	3.616681e+00	1.475962e+01	-7.596239e-01	-1.687931e+00	-1.742277e+01
2.995072681926191e-03	3.368494e+00	3.468036e+00	1.480760e+01	-8.076020e-01	-1.680502e+00	-2.204036e+01
2.995073030619293e-03	3.186875e+00	3.284891e+00	1.485677e+01	-8.567687e-01	-1.661067e+00	-2.711688e+01
2.995073577060789e-03	2.915950e+00	3.011131e+00	1.491325e+01	-9.132461e-01	-1.621127e+00	-3.313875e+01
2.995074347428760e-03	2.551212e+00	2.642119e+00	1.496260e+01	-9.626020e-01	-1.558421e+00	-3.820805e+01
2.995075257481987e-03	2.139719e+00	2.225637e+00	1.498967e+01	-9.896685e-01	-1.485245e+00	-4.045735e+01
2.995076343401758e-03	1.675854e+00	1.756216e+00	1.500195e+01	-1.001949e+00	-1.410533e+00	-4.088850e+01
2.995077906024927e-03	1.045779e+00	1.118744e+00	1.501169e+01	-1.011691e+00	-1.326074e+00	-4.089972e+01
2.995078528944040e-03	8.086470e-01	8.787990e-01	1.501476e+01	-1.014763e+00	-1.300272e+00	-4.090135e+01
2.995078940929673e-03	6.639100e-01	7.320278e-01	1.501656e+01	-1.016558e+00	-1.286831e+00	-4.090499e+01
2.995079189880727e-03	5.900400e-01	6.564150e-01	1.501753e+01	-1.017526e+00	-1.279654e+00	-4.090480e+01
2.995079364254603e-03	5.511112e-01	6.157492e-01	1.501821e+01	-1.018207e+00	-1.275054e+00	-4.090665e+01
2.995079563384670e-03	5.171884e-01	5.794721e-01	1.501898e+01	-1.018978e+00	-1.270179e+00	-4.090997e+01
